"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"true","fullscreen","0","136951","0.0-0.0","SS1688050749645","","","","","","","","","","","",""
"","survey-text","1","148391","0.0-1.0","SS1688050749645","11428.800000071526","{""Age"":""242"",""Gender"":""F""}","","","","","","","","","",""
"","audio-keyboard-response","2","159026","0.0-2.0","SS1688050749645","10631.299999952316","","stimuli/audio/music_intro.wav","39","","","","","","","",""
"","html-keyboard-response","3","159717","0.0-3.0","SS1688050749645","689.6999999284744","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","4","260753","0.0-4.0","SS1688050749645","101034.69999992847","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","5","275021","0.0-5.0","SS1688050749645","14267","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","6","281189","0.0-6.0","SS1688050749645","6167.899999976158","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","7","290766","0.0-7.0","SS1688050749645","9575.699999928474","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","8","300045","0.0-8.0","SS1688050749645","9278.799999952316","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","html-keyboard-response","9","310633","0.0-9.0","SS1688050749645","10587.099999904633","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","",""
"","instructions","10","398147","0.0-10.0","SS1688050749645","87514.39999997616","","","","[{""page_index"":0,""viewing_time"":87514}]","","","","","","",""
"","video-keyboard-response","11","416370","0.0-11.0","SS1688050749645","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","",""
"","video-keyboard-response","12","421016","0.0-12.0","SS1688050749645","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","13","481187","0.0-13.0","SS1688050749645","null","","[""stimuli/images/unity_stims/animate_06_right_single_new.mp4""]","null","","trial","5","4","1","stimuli/images/unity_stims/animate_06_right_single_new.mp4","",""
"","html-keyboard-response","14","482138","0.0-14.0","SS1688050749645","950.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","15","486785","0.0-15.0","SS1688050749645","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","16","546973","0.0-16.0","SS1688050749645","null","","[""stimuli/images/unity_stims/animate_03_right_pair_new.mp4""]","null","","trial","5","4","2","stimuli/images/unity_stims/animate_03_right_pair_new.mp4","",""
"","html-keyboard-response","17","547627","0.0-17.0","SS1688050749645","652.3000000715256","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","18","552272","0.0-18.0","SS1688050749645","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","19","612458","0.0-19.0","SS1688050749645","null","","[""stimuli/images/unity_stims/animate_02_left_pair_new.mp4""]","null","","trial","5","4","3","stimuli/images/unity_stims/animate_02_left_pair_new.mp4","",""
"","html-keyboard-response","20","613099","0.0-20.0","SS1688050749645","639.4000000953674","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","21","617740","0.0-21.0","SS1688050749645","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","22","675941","0.0-22.0","SS1688050749645","58200","","[""stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4""]","39","","trial","5","4","4","stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4","",""
"","html-keyboard-response","23","676443","0.0-23.0","SS1688050749645","500.7999999523163","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","24","681110","0.0-24.0","SS1688050749645","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","25","731922","0.0-25.0","SS1688050749645","50809.200000047684","","[""stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4""]","39","","trial","5","4","5","stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4","",""
"","html-keyboard-response","26","732483","0.0-26.0","SS1688050749645","559.1000000238419","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","27","737130","0.0-27.0","SS1688050749645","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","28","784542","0.0-28.0","SS1688050749645","47409.89999997616","","[""stimuli/images/unity_stims/animate_04_left_single_new.mp4""]","39","","trial","5","4","6","stimuli/images/unity_stims/animate_04_left_single_new.mp4","",""
"","video-keyboard-response","29","807683","0.0-29.0","SS1688050749645","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","",""
"","html-keyboard-response","30","821354","0.0-30.0","SS1688050749645","13670.200000047684","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","",""
"","survey-multi-choice","31","858735","0.0-31.0","SS1688050749645","37377.300000071526","","","","","","","","","","{""Consent"":""<b>Option 1 (Private)</b>: Your childâ€™s data will be kept in a secure location and viewed only by authorized research personnel in our lab. </h1><br>""}","0"
